Food Name,Sample Code,Product Description,Food Group,Country of Origin,Intended Use,Sample Type,Sub Sample,Sample Collection Date,Reason Collected,Human Illness Flag,Sampling Location Type,Sampling Location City Name,Sampling Location Province,Sampling Location Country,Lab Name,Analysis Completion Date,Result Operator,Result Value,Units of measurement,Analyte Name,Analyte Group,LOD,LOQ,MDL,Basis for Result,Quality Assurance,Result Comments,Test Method Name,Test Method Code,Instrumentation,Method Comments,Project Code,Project Name,Project Description,Organization
Cottage Cheese,TDS2015F-AA10-VOC,"AA10 Cheese, cottage (cottage Cheese 2%)/Fromage cottage (fromage cottage 2 %)",Unripened cheese,Unknown,Ready-to-eat,Composite,Yes,2015-10-01,Surveillance,No,Grocery Store,Halifax,Nova Scotia,Canada,HC FD BCS FRD Food Packaging Chemicals,2017-09-30,<LOD/MDL,0,ng/g,Ethylbenzene,Volatile Organic Compounds (VOCs),,,0.11,As consumed,Lab used only QA and reference standards during sampling and analysis,,Analysis of VOCs by Headspace Solid-phase Microextraction and GC-MS,,Gas chromatograph (GC)-Mass spectrometer (MS),MDL varied on sample to sample basis,BCS.TDS2015F.VOC,Total Diet Study 2015F VOCs,,Health Canada
Cottage Cheese,TDS2015F-AA10-VOC,"AA10 Cheese, cottage (cottage Cheese 2%)/Fromage cottage (fromage cottage 2 %)",Unripened cheese,Unknown,Ready-to-eat,Composite,Yes,2015-10-01,Surveillance,No,Grocery Store,Halifax,Nova Scotia,Canada,HC FD BCS FRD Food Packaging Chemicals,2017-09-30,<LOD/MDL,0,ng/g,Naphthalene,Volatile Organic Compounds (VOCs),,,0.78,As consumed,Lab used only QA and reference standards during sampling and analysis,,Analysis of VOCs by Headspace Solid-phase Microextraction and GC-MS,,Gas chromatograph (GC)-Mass spectrometer (MS),MDL varied on sample to sample basis,BCS.TDS2015F.VOC,Total Diet Study 2015F VOCs,,Health Canada
Cottage Cheese,TDS2015F-AA10-VOC,"AA10 Cheese, cottage (cottage Cheese 2%)/Fromage cottage (fromage cottage 2 %)",Unripened cheese,Unknown,Ready-to-eat,Composite,Yes,2015-10-01,Surveillance,No,Grocery Store,Halifax,Nova Scotia,Canada,HC FD BCS FRD Food Packaging Chemicals,2017-09-30,<LOD/MDL,0,ng/g,Styrene,Volatile Organic Compounds (VOCs),,,0.34,As consumed,Lab used only QA and reference standards during sampling and analysis,,Analysis of VOCs by Headspace Solid-phase Microextraction and GC-MS,,Gas chromatograph (GC)-Mass spectrometer (MS),MDL varied on sample to sample basis,BCS.TDS2015F.VOC,Total Diet Study 2015F VOCs,,Health Canada
Cottage Cheese,TDS2015F-AA10-VOC,"AA10 Cheese, cottage (cottage Cheese 2%)/Fromage cottage (fromage cottage 2 %)",Unripened cheese,Unknown,Ready-to-eat,Composite,Yes,2015-10-01,Surveillance,No,Grocery Store,Halifax,Nova Scotia,Canada,HC FD BCS FRD Food Packaging Chemicals,2017-09-30,=,0.5,ng/g,Toluene,Volatile Organic Compounds (VOCs),,,0.07,As consumed,Lab used only QA and reference standards during sampling and analysis,,Analysis of VOCs by Headspace Solid-phase Microextraction and GC-MS,,Gas chromatograph (GC)-Mass spectrometer (MS),MDL varied on sample to sample basis,BCS.TDS2015F.VOC,Total Diet Study 2015F VOCs,,Health Canada
Cottage Cheese,TDS2015F-AA10-VOC,"AA10 Cheese, cottage (cottage Cheese 2%)/Fromage cottage (fromage cottage 2 %)",Unripened cheese,Unknown,Ready-to-eat,Composite,Yes,2015-10-01,Surveillance,No,Grocery Store,Halifax,Nova Scotia,Canada,HC FD BCS FRD Food Packaging Chemicals,2017-09-30,<LOD/MDL,0,ng/g,Trichloroethylene,Volatile Organic Compounds (VOCs),,,0.27,As consumed,Lab used only QA and reference standards during sampling and analysis,,Analysis of VOCs by Headspace Solid-phase Microextraction and GC-MS,,Gas chromatograph (GC)-Mass spectrometer (MS),MDL varied on sample to sample basis,BCS.TDS2015F.VOC,Total Diet Study 2015F VOCs,,Health Canada
Cottage Cheese,TDS2015F-AA10-VOC,"AA10 Cheese, cottage (cottage Cheese 2%)/Fromage cottage (fromage cottage 2 %)",Unripened cheese,Unknown,Ready-to-eat,Composite,Yes,2015-10-01,Surveillance,No,Grocery Store,Halifax,Nova Scotia,Canada,HC FD BCS FRD Food Packaging Chemicals,2017-09-30,<LOD/MDL,0,ng/g,"Trimethylbenzene, 1,3,5-",Volatile Organic Compounds (VOCs),,,0.17,As consumed,Lab used only QA and reference standards during sampling and analysis,,Analysis of VOCs by Headspace Solid-phase Microextraction and GC-MS,,Gas chromatograph (GC)-Mass spectrometer (MS),MDL varied on sample to sample basis,BCS.TDS2015F.VOC,Total Diet Study 2015F VOCs,,Health Canada
Cottage Cheese,TDS2015F-AA10-VOC,"AA10 Cheese, cottage (cottage Cheese 2%)/Fromage cottage (fromage cottage 2 %)",Unripened cheese,Unknown,Ready-to-eat,Composite,Yes,2015-10-01,Surveillance,No,Grocery Store,Halifax,Nova Scotia,Canada,HC FD BCS FRD Food Packaging Chemicals,2017-09-30,=,0.16,ng/g,"Xylene, m-",Volatile Organic Compounds (VOCs),,,0.09,As consumed,Lab used only QA and reference standards during sampling and analysis,,Analysis of VOCs by Headspace Solid-phase Microextraction and GC-MS,,Gas chromatograph (GC)-Mass spectrometer (MS),MDL varied on sample to sample basis,BCS.TDS2015F.VOC,Total Diet Study 2015F VOCs,,Health Canada
Cottage Cheese,TDS2015F-AA10-VOC,"AA10 Cheese, cottage (cottage Cheese 2%)/Fromage cottage (fromage cottage 2 %)",Unripened cheese,Unknown,Ready-to-eat,Composite,Yes,2015-10-01,Surveillance,No,Grocery Store,Halifax,Nova Scotia,Canada,HC FD BCS FRD Food Packaging Chemicals,2017-09-30,<LOD/MDL,0,ng/g,"cymene, p-",Volatile Organic Compounds (VOCs),,,0.23,As consumed,Lab used only QA and reference standards during sampling and analysis,,Analysis of VOCs by Headspace Solid-phase Microextraction and GC-MS,,Gas chromatograph (GC)-Mass spectrometer (MS),MDL varied on sample to sample basis,BCS.TDS2015F.VOC,Total Diet Study 2015F VOCs,,Health Canada
"Crackers, other",TDS2015F-FF10-VOC,FF10 Crackers (soda crackers)/Craquelins (biscuits soda),Crackers,Unknown,Ready-to-eat,Composite,Yes,2015-10-01,Surveillance,No,Grocery Store,Halifax,Nova Scotia,Canada,HC FD BCS FRD Food Packaging Chemicals,2017-09-30,<LOD/MDL,0,ng/g,Benzene,Volatile Organic Compounds (VOCs),,,2.97,As consumed,Lab used only QA and reference standards during sampling and analysis,,Analysis of VOCs by Headspace Solid-phase Microextraction and GC-MS,,Gas chromatograph (GC)-Mass spectrometer (MS),MDL varied on sample to sample basis,BCS.TDS2015F.VOC,Total Diet Study 2015F VOCs,,Health Canada
"Crackers, other",TDS2015F-FF10-VOC,FF10 Crackers (soda crackers)/Craquelins (biscuits soda),Crackers,Unknown,Ready-to-eat,Composite,Yes,2015-10-01,Surveillance,No,Grocery Store,Halifax,Nova Scotia,Canada,HC FD BCS FRD Food Packaging Chemicals,2017-09-30,<LOD/MDL,0,ng/g,Bromodichloromethane,Volatile Organic Compounds (VOCs),,,4.97,As consumed,Lab used only QA and reference standards during sampling and analysis,,Analysis of VOCs by Headspace Solid-phase Microextraction and GC-MS,,Gas chromatograph (GC)-Mass spectrometer (MS),MDL varied on sample to sample basis,BCS.TDS2015F.VOC,Total Diet Study 2015F VOCs,,Health Canada
"Crackers, other",TDS2015F-FF10-VOC,FF10 Crackers (soda crackers)/Craquelins (biscuits soda),Crackers,Unknown,Ready-to-eat,Composite,Yes,2015-10-01,Surveillance,No,Grocery Store,Halifax,Nova Scotia,Canada,HC FD BCS FRD Food Packaging Chemicals,2017-09-30,<LOD/MDL,0,ng/g,"Butylbenzene, n-",Volatile Organic Compounds (VOCs),,,0.32,As consumed,Lab used only QA and reference standards during sampling and analysis,,Analysis of VOCs by Headspace Solid-phase Microextraction and GC-MS,,Gas chromatograph (GC)-Mass spectrometer (MS),MDL varied on sample to sample basis,BCS.TDS2015F.VOC,Total Diet Study 2015F VOCs,,Health Canada
"Crackers, other",TDS2015F-FF10-VOC,FF10 Crackers (soda crackers)/Craquelins (biscuits soda),Crackers,Unknown,Ready-to-eat,Composite,Yes,2015-10-01,Surveillance,No,Grocery Store,Halifax,Nova Scotia,Canada,HC FD BCS FRD Food Packaging Chemicals,2017-09-30,<LOD/MDL,0,ng/g,Chloroform,Volatile Organic Compounds (VOCs),,,1.25,As consumed,Lab used only QA and reference standards during sampling and analysis,,Analysis of VOCs by Headspace Solid-phase Microextraction and GC-MS,,Gas chromatograph (GC)-Mass spectrometer (MS),MDL varied on sample to sample basis,BCS.TDS2015F.VOC,Total Diet Study 2015F VOCs,,Health Canada
"Crackers, other",TDS2015F-FF10-VOC,FF10 Crackers (soda crackers)/Craquelins (biscuits soda),Crackers,Unknown,Ready-to-eat,Composite,Yes,2015-10-01,Surveillance,No,Grocery Store,Halifax,Nova Scotia,Canada,HC FD BCS FRD Food Packaging Chemicals,2017-09-30,=,2.01,ng/g,"Dichlorobenzene, p-",Volatile Organic Compounds (VOCs),,,0.82,As consumed,Lab used only QA and reference standards during sampling and analysis,,Analysis of VOCs by Headspace Solid-phase Microextraction and GC-MS,,Gas chromatograph (GC)-Mass spectrometer (MS),MDL varied on sample to sample basis,BCS.TDS2015F.VOC,Total Diet Study 2015F VOCs,,Health Canada
"Crackers, other",TDS2015F-FF10-VOC,FF10 Crackers (soda crackers)/Craquelins (biscuits soda),Crackers,Unknown,Ready-to-eat,Composite,Yes,2015-10-01,Surveillance,No,Grocery Store,Halifax,Nova Scotia,Canada,HC FD BCS FRD Food Packaging Chemicals,2017-09-30,=,3.58,ng/g,Ethylbenzene,Volatile Organic Compounds (VOCs),,,0.53,As consumed,Lab used only QA and reference standards during sampling and analysis,,Analysis of VOCs by Headspace Solid-phase Microextraction and GC-MS,,Gas chromatograph (GC)-Mass spectrometer (MS),MDL varied on sample to sample basis,BCS.TDS2015F.VOC,Total Diet Study 2015F VOCs,,Health Canada
"Crackers, other",TDS2015F-FF10-VOC,FF10 Crackers (soda crackers)/Craquelins (biscuits soda),Crackers,Unknown,Ready-to-eat,Composite,Yes,2015-10-01,Surveillance,No,Grocery Store,Halifax,Nova Scotia,Canada,HC FD BCS FRD Food Packaging Chemicals,2017-09-30,=,6.85,ng/g,Naphthalene,Volatile Organic Compounds (VOCs),,,5.08,As consumed,Lab used only QA and reference standards during sampling and analysis,,Analysis of VOCs by Headspace Solid-phase Microextraction and GC-MS,,Gas chromatograph (GC)-Mass spectrometer (MS),MDL varied on sample to sample basis,BCS.TDS2015F.VOC,Total Diet Study 2015F VOCs,,Health Canada
"Crackers, other",TDS2015F-FF10-VOC,FF10 Crackers (soda crackers)/Craquelins (biscuits soda),Crackers,Unknown,Ready-to-eat,Composite,Yes,2015-10-01,Surveillance,No,Grocery Store,Halifax,Nova Scotia,Canada,HC FD BCS FRD Food Packaging Chemicals,2017-09-30,=,4.51,ng/g,Styrene,Volatile Organic Compounds (VOCs),,,3.31,As consumed,Lab used only QA and reference standards during sampling and analysis,,Analysis of VOCs by Headspace Solid-phase Microextraction and GC-MS,,Gas chromatograph (GC)-Mass spectrometer (MS),MDL varied on sample to sample basis,BCS.TDS2015F.VOC,Total Diet Study 2015F VOCs,,Health Canada
"Crackers, other",TDS2015F-FF10-VOC,FF10 Crackers (soda crackers)/Craquelins (biscuits soda),Crackers,Unknown,Ready-to-eat,Composite,Yes,2015-10-01,Surveillance,No,Grocery Store,Halifax,Nova Scotia,Canada,HC FD BCS FRD Food Packaging Chemicals,2017-09-30,=,6.41,ng/g,Toluene,Volatile Organic Compounds (VOCs),,,0.43,As consumed,Lab used only QA and reference standards during sampling and analysis,,Analysis of VOCs by Headspace Solid-phase Microextraction and GC-MS,,Gas chromatograph (GC)-Mass spectrometer (MS),MDL varied on sample to sample basis,BCS.TDS2015F.VOC,Total Diet Study 2015F VOCs,,Health Canada
"Crackers, other",TDS2015F-FF10-VOC,FF10 Crackers (soda crackers)/Craquelins (biscuits soda),Crackers,Unknown,Ready-to-eat,Composite,Yes,2015-10-01,Surveillance,No,Grocery Store,Halifax,Nova Scotia,Canada,HC FD BCS FRD Food Packaging Chemicals,2017-09-30,<LOD/MDL,0,ng/g,Trichloroethylene,Volatile Organic Compounds (VOCs),,,0.94,As consumed,Lab used only QA and reference standards during sampling and analysis,,Analysis of VOCs by Headspace Solid-phase Microextraction and GC-MS,,Gas chromatograph (GC)-Mass spectrometer (MS),MDL varied on sample to sample basis,BCS.TDS2015F.VOC,Total Diet Study 2015F VOCs,,Health Canada
"Crackers, other",TDS2015F-FF10-VOC,FF10 Crackers (soda crackers)/Craquelins (biscuits soda),Crackers,Unknown,Ready-to-eat,Composite,Yes,2015-10-01,Surveillance,No,Grocery Store,Halifax,Nova Scotia,Canada,HC FD BCS FRD Food Packaging Chemicals,2017-09-30,=,6.22,ng/g,"Trimethylbenzene, 1,3,5-",Volatile Organic Compounds (VOCs),,,0.56,As consumed,Lab used only QA and reference standards during sampling and analysis,,Analysis of VOCs by Headspace Solid-phase Microextraction and GC-MS,,Gas chromatograph (GC)-Mass spectrometer (MS),MDL varied on sample to sample basis,BCS.TDS2015F.VOC,Total Diet Study 2015F VOCs,,Health Canada
"Crackers, other",TDS2015F-FF10-VOC,FF10 Crackers (soda crackers)/Craquelins (biscuits soda),Crackers,Unknown,Ready-to-eat,Composite,Yes,2015-10-01,Surveillance,No,Grocery Store,Halifax,Nova Scotia,Canada,HC FD BCS FRD Food Packaging Chemicals,2017-09-30,=,12.75,ng/g,"Xylene, m-",Volatile Organic Compounds (VOCs),,,0.49,As consumed,Lab used only QA and reference standards during sampling and analysis,,Analysis of VOCs by Headspace Solid-phase Microextraction and GC-MS,,Gas chromatograph (GC)-Mass spectrometer (MS),MDL varied on sample to sample basis,BCS.TDS2015F.VOC,Total Diet Study 2015F VOCs,,Health Canada
"Crackers, other",TDS2015F-FF10-VOC,FF10 Crackers (soda crackers)/Craquelins (biscuits soda),Crackers,Unknown,Ready-to-eat,Composite,Yes,2015-10-01,Surveillance,No,Grocery Store,Halifax,Nova Scotia,Canada,HC FD BCS FRD Food Packaging Chemicals,2017-09-30,=,2.93,ng/g,"cymene, p-",Volatile Organic Compounds (VOCs),,,0.8,As consumed,Lab used only QA and reference standards during sampling and analysis,,Analysis of VOCs by Headspace Solid-phase Microextraction and GC-MS,,Gas chromatograph (GC)-Mass spectrometer (MS),MDL varied on sample to sample basis,BCS.TDS2015F.VOC,Total Diet Study 2015F VOCs,,Health Canada
Cream,TDS2015F-AA06-VOC,AA06 Cream/Crème,Pasteurized cream (plain),Unknown,Ready-to-eat,Composite,Yes,2015-10-01,Surveillance,No,Grocery Store,Halifax,Nova Scotia,Canada,HC FD BCS FRD Food Packaging Chemicals,2017-09-30,<LOD/MDL,0,ng/g,Benzene,Volatile Organic Compounds (VOCs),,,1.76,As consumed,Lab used only QA and reference standards during sampling and analysis,,Analysis of VOCs by Headspace Solid-phase Microextraction and GC-MS,,Gas chromatograph (GC)-Mass spectrometer (MS),MDL varied on sample to sample basis,BCS.TDS2015F.VOC,Total Diet Study 2015F VOCs,,Health Canada
Cream,TDS2015F-AA06-VOC,AA06 Cream/Crème,Pasteurized cream (plain),Unknown,Ready-to-eat,Composite,Yes,2015-10-01,Surveillance,No,Grocery Store,Halifax,Nova Scotia,Canada,HC FD BCS FRD Food Packaging Chemicals,2017-09-30,<LOD/MDL,0,ng/g,Bromodichloromethane,Volatile Organic Compounds (VOCs),,,3.89,As consumed,Lab used only QA and reference standards during sampling and analysis,,Analysis of VOCs by Headspace Solid-phase Microextraction and GC-MS,,Gas chromatograph (GC)-Mass spectrometer (MS),MDL varied on sample to sample basis,BCS.TDS2015F.VOC,Total Diet Study 2015F VOCs,,Health Canada
Cream,TDS2015F-AA06-VOC,AA06 Cream/Crème,Pasteurized cream (plain),Unknown,Ready-to-eat,Composite,Yes,2015-10-01,Surveillance,No,Grocery Store,Halifax,Nova Scotia,Canada,HC FD BCS FRD Food Packaging Chemicals,2017-09-30,<LOD/MDL,0,ng/g,"Butylbenzene, n-",Volatile Organic Compounds (VOCs),,,0.41,As consumed,Lab used only QA and reference standards during sampling and analysis,,Analysis of VOCs by Headspace Solid-phase Microextraction and GC-MS,,Gas chromatograph (GC)-Mass spectrometer (MS),MDL varied on sample to sample basis,BCS.TDS2015F.VOC,Total Diet Study 2015F VOCs,,Health Canada
Cream,TDS2015F-AA06-VOC,AA06 Cream/Crème,Pasteurized cream (plain),Unknown,Ready-to-eat,Composite,Yes,2015-10-01,Surveillance,No,Grocery Store,Halifax,Nova Scotia,Canada,HC FD BCS FRD Food Packaging Chemicals,2017-09-30,=,6.06,ng/g,Chloroform,Volatile Organic Compounds (VOCs),,,1.22,As consumed,Lab used only QA and reference standards during sampling and analysis,,Analysis of VOCs by Headspace Solid-phase Microextraction and GC-MS,,Gas chromatograph (GC)-Mass spectrometer (MS),MDL varied on sample to sample basis,BCS.TDS2015F.VOC,Total Diet Study 2015F VOCs,,Health Canada
Cream,TDS2015F-AA06-VOC,AA06 Cream/Crème,Pasteurized cream (plain),Unknown,Ready-to-eat,Composite,Yes,2015-10-01,Surveillance,No,Grocery Store,Halifax,Nova Scotia,Canada,HC FD BCS FRD Food Packaging Chemicals,2017-09-30,=,1.71,ng/g,"Dichlorobenzene, p-",Volatile Organic Compounds (VOCs),,,0.62,As consumed,Lab used only QA and reference standards during sampling and analysis,,Analysis of VOCs by Headspace Solid-phase Microextraction and GC-MS,,Gas chromatograph (GC)-Mass spectrometer (MS),MDL varied on sample to sample basis,BCS.TDS2015F.VOC,Total Diet Study 2015F VOCs,,Health Canada
Cream,TDS2015F-AA06-VOC,AA06 Cream/Crème,Pasteurized cream (plain),Unknown,Ready-to-eat,Composite,Yes,2015-10-01,Surveillance,No,Grocery Store,Halifax,Nova Scotia,Canada,HC FD BCS FRD Food Packaging Chemicals,2017-09-30,=,1.27,ng/g,Ethylbenzene,Volatile Organic Compounds (VOCs),,,0.36,As consumed,Lab used only QA and reference standards during sampling and analysis,,Analysis of VOCs by Headspace Solid-phase Microextraction and GC-MS,,Gas chromatograph (GC)-Mass spectrometer (MS),MDL varied on sample to sample basis,BCS.TDS2015F.VOC,Total Diet Study 2015F VOCs,,Health Canada
Cream,TDS2015F-AA06-VOC,AA06 Cream/Crème,Pasteurized cream (plain),Unknown,Ready-to-eat,Composite,Yes,2015-10-01,Surveillance,No,Grocery Store,Halifax,Nova Scotia,Canada,HC FD BCS FRD Food Packaging Chemicals,2017-09-30,<LOD/MDL,0,ng/g,Naphthalene,Volatile Organic Compounds (VOCs),,,4.51,As consumed,Lab used only QA and reference standards during sampling and analysis,,Analysis of VOCs by Headspace Solid-phase Microextraction and GC-MS,,Gas chromatograph (GC)-Mass spectrometer (MS),MDL varied on sample to sample basis,BCS.TDS2015F.VOC,Total Diet Study 2015F VOCs,,Health Canada
Cream,TDS2015F-AA06-VOC,AA06 Cream/Crème,Pasteurized cream (plain),Unknown,Ready-to-eat,Composite,Yes,2015-10-01,Surveillance,No,Grocery Store,Halifax,Nova Scotia,Canada,HC FD BCS FRD Food Packaging Chemicals,2017-09-30,=,3.56,ng/g,Styrene,Volatile Organic Compounds (VOCs),,,1.27,As consumed,Lab used only QA and reference standards during sampling and analysis,,Analysis of VOCs by Headspace Solid-phase Microextraction and GC-MS,,Gas chromatograph (GC)-Mass spectrometer (MS),MDL varied on sample to sample basis,BCS.TDS2015F.VOC,Total Diet Study 2015F VOCs,,Health Canada
Cream,TDS2015F-AA06-VOC,AA06 Cream/Crème,Pasteurized cream (plain),Unknown,Ready-to-eat,Composite,Yes,2015-10-01,Surveillance,No,Grocery Store,Halifax,Nova Scotia,Canada,HC FD BCS FRD Food Packaging Chemicals,2017-09-30,=,4.08,ng/g,Toluene,Volatile Organic Compounds (VOCs),,,0.25,As consumed,Lab used only QA and reference standards during sampling and analysis,,Analysis of VOCs by Headspace Solid-phase Microextraction and GC-MS,,Gas chromatograph (GC)-Mass spectrometer (MS),MDL varied on sample to sample basis,BCS.TDS2015F.VOC,Total Diet Study 2015F VOCs,,Health Canada
Cream,TDS2015F-AA06-VOC,AA06 Cream/Crème,Pasteurized cream (plain),Unknown,Ready-to-eat,Composite,Yes,2015-10-01,Surveillance,No,Grocery Store,Halifax,Nova Scotia,Canada,HC FD BCS FRD Food Packaging Chemicals,2017-09-30,<LOD/MDL,0,ng/g,Trichloroethylene,Volatile Organic Compounds (VOCs),,,0.48,As consumed,Lab used only QA and reference standards during sampling and analysis,,Analysis of VOCs by Headspace Solid-phase Microextraction and GC-MS,,Gas chromatograph (GC)-Mass spectrometer (MS),MDL varied on sample to sample basis,BCS.TDS2015F.VOC,Total Diet Study 2015F VOCs,,Health Canada
Cream,TDS2015F-AA06-VOC,AA06 Cream/Crème,Pasteurized cream (plain),Unknown,Ready-to-eat,Composite,Yes,2015-10-01,Surveillance,No,Grocery Store,Halifax,Nova Scotia,Canada,HC FD BCS FRD Food Packaging Chemicals,2017-09-30,=,1.07,ng/g,"Trimethylbenzene, 1,3,5-",Volatile Organic Compounds (VOCs),,,0.38,As consumed,Lab used only QA and reference standards during sampling and analysis,,Analysis of VOCs by Headspace Solid-phase Microextraction and GC-MS,,Gas chromatograph (GC)-Mass spectrometer (MS),MDL varied on sample to sample basis,BCS.TDS2015F.VOC,Total Diet Study 2015F VOCs,,Health Canada
Cream,TDS2015F-AA06-VOC,AA06 Cream/Crème,Pasteurized cream (plain),Unknown,Ready-to-eat,Composite,Yes,2015-10-01,Surveillance,No,Grocery Store,Halifax,Nova Scotia,Canada,HC FD BCS FRD Food Packaging Chemicals,2017-09-30,=,2.38,ng/g,"Xylene, m-",Volatile Organic Compounds (VOCs),,,0.3,As consumed,Lab used only QA and reference standards during sampling and analysis,,Analysis of VOCs by Headspace Solid-phase Microextraction and GC-MS,,Gas chromatograph (GC)-Mass spectrometer (MS),MDL varied on sample to sample basis,BCS.TDS2015F.VOC,Total Diet Study 2015F VOCs,,Health Canada
