Nom de l'aliment,Code de l'échantillon,Description du produit,Groupe d'aliment,Pays d'origine,Utilisation prévue,Type d'échantillon,Sous-échantillon,Date de l'échantillonnage,Raison de l'échantillonnage,Code d'indication de maladie humaine,Type de Point d'échantillonnage,Nom de la ville du Point d'échantillonnage,Province du Point d'échantillonnage,Pays du Point d'échantillonnage,Nom du laboratoire,Date de la fin de l'analyse,Opérateur des résultats quantitatifs,Valeur du résultat,Unités de mesure,Nom de l'analyte,Groupe de l'analyte,Limite de détection,Limite de quantification,Limite de détection de la méthode,Base de résultat,Assurance de la qualité,Commentaires sur le résultat,Nom de la méthode d'essai,Code de la méthode d'essai,Instrumentation,Commentaires sur la méthode,Code du projet,Nom du projet,Description du projet,Organisation
Fromage cottage,TDS2015F-AA10-VOC,"AA10 Cheese, cottage (cottage Cheese 2%)/Fromage cottage (fromage cottage 2 %)",Fromage non affiné,Inconnu,Prêt-à-manger,Composite,Oui,2015-10-01,Surveillance,Non,Épicerie,Halifax,Nouvelle-Écosse,Canada,SC DA BIPC DRA Produits chimiques dans les emballages alimentaires,2017-09-30,=,4.62,ng/g,Bromodichlorométhane,Composés organiques volatils (COV) ,,,1.78,Tel que consommé,Laboratoire utilisant uniquement l'assurance de la qualité et des normes de référence lors de l'échantillonnage et l'analyse,,Analyse des COV par microextraction en phase solide dans l'espace vide et GC-MS,,Chromatographe en phase gazeuse spectromètre (GC ) - spectromètre de masse (SM),MDL varied on sample to sample basis,BCS.TDS2015F.VOC,Étude sur l'alimentation totale 2015F COV,,Santé Canada
Fromage cottage,TDS2015F-AA10-VOC,"AA10 Cheese, cottage (cottage Cheese 2%)/Fromage cottage (fromage cottage 2 %)",Fromage non affiné,Inconnu,Prêt-à-manger,Composite,Oui,2015-10-01,Surveillance,Non,Épicerie,Halifax,Nouvelle-Écosse,Canada,SC DA BIPC DRA Produits chimiques dans les emballages alimentaires,2017-09-30,=,7.62,ng/g,Chloroforme,Composés organiques volatils (COV) ,,,0.56,Tel que consommé,Laboratoire utilisant uniquement l'assurance de la qualité et des normes de référence lors de l'échantillonnage et l'analyse,,Analyse des COV par microextraction en phase solide dans l'espace vide et GC-MS,,Chromatographe en phase gazeuse spectromètre (GC ) - spectromètre de masse (SM),MDL varied on sample to sample basis,BCS.TDS2015F.VOC,Étude sur l'alimentation totale 2015F COV,,Santé Canada
Fromage cottage,TDS2015F-AA10-VOC,"AA10 Cheese, cottage (cottage Cheese 2%)/Fromage cottage (fromage cottage 2 %)",Fromage non affiné,Inconnu,Prêt-à-manger,Composite,Oui,2015-10-01,Surveillance,Non,Épicerie,Halifax,Nouvelle-Écosse,Canada,SC DA BIPC DRA Produits chimiques dans les emballages alimentaires,2017-09-30,<LOD/MDL,0,ng/g,"Cymène, p-",Composés organiques volatils (COV) ,,,0.23,Tel que consommé,Laboratoire utilisant uniquement l'assurance de la qualité et des normes de référence lors de l'échantillonnage et l'analyse,,Analyse des COV par microextraction en phase solide dans l'espace vide et GC-MS,,Chromatographe en phase gazeuse spectromètre (GC ) - spectromètre de masse (SM),MDL varied on sample to sample basis,BCS.TDS2015F.VOC,Étude sur l'alimentation totale 2015F COV,,Santé Canada
Fromage cottage,TDS2015F-AA10-VOC,"AA10 Cheese, cottage (cottage Cheese 2%)/Fromage cottage (fromage cottage 2 %)",Fromage non affiné,Inconnu,Prêt-à-manger,Composite,Oui,2015-10-01,Surveillance,Non,Épicerie,Halifax,Nouvelle-Écosse,Canada,SC DA BIPC DRA Produits chimiques dans les emballages alimentaires,2017-09-30,<LOD/MDL,0,ng/g,Styrène,Composés organiques volatils (COV) ,,,0.34,Tel que consommé,Laboratoire utilisant uniquement l'assurance de la qualité et des normes de référence lors de l'échantillonnage et l'analyse,,Analyse des COV par microextraction en phase solide dans l'espace vide et GC-MS,,Chromatographe en phase gazeuse spectromètre (GC ) - spectromètre de masse (SM),MDL varied on sample to sample basis,BCS.TDS2015F.VOC,Étude sur l'alimentation totale 2015F COV,,Santé Canada
Fromage cottage,TDS2015F-AA10-VOC,"AA10 Cheese, cottage (cottage Cheese 2%)/Fromage cottage (fromage cottage 2 %)",Fromage non affiné,Inconnu,Prêt-à-manger,Composite,Oui,2015-10-01,Surveillance,Non,Épicerie,Halifax,Nouvelle-Écosse,Canada,SC DA BIPC DRA Produits chimiques dans les emballages alimentaires,2017-09-30,=,0.5,ng/g,Toluène,Composés organiques volatils (COV) ,,,0.07,Tel que consommé,Laboratoire utilisant uniquement l'assurance de la qualité et des normes de référence lors de l'échantillonnage et l'analyse,,Analyse des COV par microextraction en phase solide dans l'espace vide et GC-MS,,Chromatographe en phase gazeuse spectromètre (GC ) - spectromètre de masse (SM),MDL varied on sample to sample basis,BCS.TDS2015F.VOC,Étude sur l'alimentation totale 2015F COV,,Santé Canada
Fromage cottage,TDS2015F-AA10-VOC,"AA10 Cheese, cottage (cottage Cheese 2%)/Fromage cottage (fromage cottage 2 %)",Fromage non affiné,Inconnu,Prêt-à-manger,Composite,Oui,2015-10-01,Surveillance,Non,Épicerie,Halifax,Nouvelle-Écosse,Canada,SC DA BIPC DRA Produits chimiques dans les emballages alimentaires,2017-09-30,<LOD/MDL,0,ng/g,Ethylbenzène,Composés organiques volatils (COV) ,,,0.11,Tel que consommé,Laboratoire utilisant uniquement l'assurance de la qualité et des normes de référence lors de l'échantillonnage et l'analyse,,Analyse des COV par microextraction en phase solide dans l'espace vide et GC-MS,,Chromatographe en phase gazeuse spectromètre (GC ) - spectromètre de masse (SM),MDL varied on sample to sample basis,BCS.TDS2015F.VOC,Étude sur l'alimentation totale 2015F COV,,Santé Canada
Fromage fondu,TDS2015F-AA11-VOC,"AA11 Cheese, processed/Fromage fondu",Fromage non affiné,Inconnu,Prêt-à-manger,Composite,Oui,2015-10-01,Surveillance,Non,Épicerie,Halifax,Nouvelle-Écosse,Canada,SC DA BIPC DRA Produits chimiques dans les emballages alimentaires,2017-09-30,<LOD/MDL,0,ng/g,"Butylbenzène , n-",Composés organiques volatils (COV) ,,,0.06,Tel que consommé,Laboratoire utilisant uniquement l'assurance de la qualité et des normes de référence lors de l'échantillonnage et l'analyse,,Analyse des COV par microextraction en phase solide dans l'espace vide et GC-MS,,Chromatographe en phase gazeuse spectromètre (GC ) - spectromètre de masse (SM),MDL varied on sample to sample basis,BCS.TDS2015F.VOC,Étude sur l'alimentation totale 2015F COV,,Santé Canada
Fromage fondu,TDS2015F-AA11-VOC,"AA11 Cheese, processed/Fromage fondu",Fromage non affiné,Inconnu,Prêt-à-manger,Composite,Oui,2015-10-01,Surveillance,Non,Épicerie,Halifax,Nouvelle-Écosse,Canada,SC DA BIPC DRA Produits chimiques dans les emballages alimentaires,2017-09-30,<LOD/MDL,0,ng/g,"Dichlorobenzène ,  p-",Composés organiques volatils (COV) ,,,0.44,Tel que consommé,Laboratoire utilisant uniquement l'assurance de la qualité et des normes de référence lors de l'échantillonnage et l'analyse,,Analyse des COV par microextraction en phase solide dans l'espace vide et GC-MS,,Chromatographe en phase gazeuse spectromètre (GC ) - spectromètre de masse (SM),MDL varied on sample to sample basis,BCS.TDS2015F.VOC,Étude sur l'alimentation totale 2015F COV,,Santé Canada
Fromage fondu,TDS2015F-AA11-VOC,"AA11 Cheese, processed/Fromage fondu",Fromage non affiné,Inconnu,Prêt-à-manger,Composite,Oui,2015-10-01,Surveillance,Non,Épicerie,Halifax,Nouvelle-Écosse,Canada,SC DA BIPC DRA Produits chimiques dans les emballages alimentaires,2017-09-30,<LOD/MDL,0,ng/g,Le trichloroéthylène,Composés organiques volatils (COV) ,,,0.65,Tel que consommé,Laboratoire utilisant uniquement l'assurance de la qualité et des normes de référence lors de l'échantillonnage et l'analyse,,Analyse des COV par microextraction en phase solide dans l'espace vide et GC-MS,,Chromatographe en phase gazeuse spectromètre (GC ) - spectromètre de masse (SM),MDL varied on sample to sample basis,BCS.TDS2015F.VOC,Étude sur l'alimentation totale 2015F COV,,Santé Canada
Fromage fondu,TDS2015F-AA11-VOC,"AA11 Cheese, processed/Fromage fondu",Fromage non affiné,Inconnu,Prêt-à-manger,Composite,Oui,2015-10-01,Surveillance,Non,Épicerie,Halifax,Nouvelle-Écosse,Canada,SC DA BIPC DRA Produits chimiques dans les emballages alimentaires,2017-09-30,<LOD/MDL,0,ng/g,Naphtalène,Composés organiques volatils (COV) ,,,2.42,Tel que consommé,Laboratoire utilisant uniquement l'assurance de la qualité et des normes de référence lors de l'échantillonnage et l'analyse,,Analyse des COV par microextraction en phase solide dans l'espace vide et GC-MS,,Chromatographe en phase gazeuse spectromètre (GC ) - spectromètre de masse (SM),MDL varied on sample to sample basis,BCS.TDS2015F.VOC,Étude sur l'alimentation totale 2015F COV,,Santé Canada
Fromage fondu,TDS2015F-AA11-VOC,"AA11 Cheese, processed/Fromage fondu",Fromage non affiné,Inconnu,Prêt-à-manger,Composite,Oui,2015-10-01,Surveillance,Non,Épicerie,Halifax,Nouvelle-Écosse,Canada,SC DA BIPC DRA Produits chimiques dans les emballages alimentaires,2017-09-30,<LOD/MDL,0,ng/g,"Triméthylbenzène, le 1,3,5 -",Composés organiques volatils (COV) ,,,0.24,Tel que consommé,Laboratoire utilisant uniquement l'assurance de la qualité et des normes de référence lors de l'échantillonnage et l'analyse,,Analyse des COV par microextraction en phase solide dans l'espace vide et GC-MS,,Chromatographe en phase gazeuse spectromètre (GC ) - spectromètre de masse (SM),MDL varied on sample to sample basis,BCS.TDS2015F.VOC,Étude sur l'alimentation totale 2015F COV,,Santé Canada
Fromage fondu,TDS2015F-AA11-VOC,"AA11 Cheese, processed/Fromage fondu",Fromage non affiné,Inconnu,Prêt-à-manger,Composite,Oui,2015-10-01,Surveillance,Non,Épicerie,Halifax,Nouvelle-Écosse,Canada,SC DA BIPC DRA Produits chimiques dans les emballages alimentaires,2017-09-30,=,18.74,ng/g,"Xylène,  m-",Composés organiques volatils (COV) ,,,0.23,Tel que consommé,Laboratoire utilisant uniquement l'assurance de la qualité et des normes de référence lors de l'échantillonnage et l'analyse,,Analyse des COV par microextraction en phase solide dans l'espace vide et GC-MS,,Chromatographe en phase gazeuse spectromètre (GC ) - spectromètre de masse (SM),MDL varied on sample to sample basis,BCS.TDS2015F.VOC,Étude sur l'alimentation totale 2015F COV,,Santé Canada
Fromage fondu,TDS2015F-AA11-VOC,"AA11 Cheese, processed/Fromage fondu",Fromage non affiné,Inconnu,Prêt-à-manger,Composite,Oui,2015-10-01,Surveillance,Non,Épicerie,Halifax,Nouvelle-Écosse,Canada,SC DA BIPC DRA Produits chimiques dans les emballages alimentaires,2017-09-30,<LOD/MDL,0,ng/g,Benzène,Composés organiques volatils (COV) ,,,3.3,Tel que consommé,Laboratoire utilisant uniquement l'assurance de la qualité et des normes de référence lors de l'échantillonnage et l'analyse,,Analyse des COV par microextraction en phase solide dans l'espace vide et GC-MS,,Chromatographe en phase gazeuse spectromètre (GC ) - spectromètre de masse (SM),MDL varied on sample to sample basis,BCS.TDS2015F.VOC,Étude sur l'alimentation totale 2015F COV,,Santé Canada
Fromage fondu,TDS2015F-AA11-VOC,"AA11 Cheese, processed/Fromage fondu",Fromage non affiné,Inconnu,Prêt-à-manger,Composite,Oui,2015-10-01,Surveillance,Non,Épicerie,Halifax,Nouvelle-Écosse,Canada,SC DA BIPC DRA Produits chimiques dans les emballages alimentaires,2017-09-30,<LOD/MDL,0,ng/g,Bromodichlorométhane,Composés organiques volatils (COV) ,,,8.15,Tel que consommé,Laboratoire utilisant uniquement l'assurance de la qualité et des normes de référence lors de l'échantillonnage et l'analyse,,Analyse des COV par microextraction en phase solide dans l'espace vide et GC-MS,,Chromatographe en phase gazeuse spectromètre (GC ) - spectromètre de masse (SM),MDL varied on sample to sample basis,BCS.TDS2015F.VOC,Étude sur l'alimentation totale 2015F COV,,Santé Canada
Fromage fondu,TDS2015F-AA11-VOC,"AA11 Cheese, processed/Fromage fondu",Fromage non affiné,Inconnu,Prêt-à-manger,Composite,Oui,2015-10-01,Surveillance,Non,Épicerie,Halifax,Nouvelle-Écosse,Canada,SC DA BIPC DRA Produits chimiques dans les emballages alimentaires,2017-09-30,=,11.97,ng/g,Chloroforme,Composés organiques volatils (COV) ,,,1.64,Tel que consommé,Laboratoire utilisant uniquement l'assurance de la qualité et des normes de référence lors de l'échantillonnage et l'analyse,,Analyse des COV par microextraction en phase solide dans l'espace vide et GC-MS,,Chromatographe en phase gazeuse spectromètre (GC ) - spectromètre de masse (SM),MDL varied on sample to sample basis,BCS.TDS2015F.VOC,Étude sur l'alimentation totale 2015F COV,,Santé Canada
Fromage fondu,TDS2015F-AA11-VOC,"AA11 Cheese, processed/Fromage fondu",Fromage non affiné,Inconnu,Prêt-à-manger,Composite,Oui,2015-10-01,Surveillance,Non,Épicerie,Halifax,Nouvelle-Écosse,Canada,SC DA BIPC DRA Produits chimiques dans les emballages alimentaires,2017-09-30,<LOD/MDL,0,ng/g,"Cymène, p-",Composés organiques volatils (COV) ,,,0.22,Tel que consommé,Laboratoire utilisant uniquement l'assurance de la qualité et des normes de référence lors de l'échantillonnage et l'analyse,,Analyse des COV par microextraction en phase solide dans l'espace vide et GC-MS,,Chromatographe en phase gazeuse spectromètre (GC ) - spectromètre de masse (SM),MDL varied on sample to sample basis,BCS.TDS2015F.VOC,Étude sur l'alimentation totale 2015F COV,,Santé Canada
Fromage fondu,TDS2015F-AA11-VOC,"AA11 Cheese, processed/Fromage fondu",Fromage non affiné,Inconnu,Prêt-à-manger,Composite,Oui,2015-10-01,Surveillance,Non,Épicerie,Halifax,Nouvelle-Écosse,Canada,SC DA BIPC DRA Produits chimiques dans les emballages alimentaires,2017-09-30,<LOD/MDL,0,ng/g,Styrène,Composés organiques volatils (COV) ,,,1.33,Tel que consommé,Laboratoire utilisant uniquement l'assurance de la qualité et des normes de référence lors de l'échantillonnage et l'analyse,,Analyse des COV par microextraction en phase solide dans l'espace vide et GC-MS,,Chromatographe en phase gazeuse spectromètre (GC ) - spectromètre de masse (SM),MDL varied on sample to sample basis,BCS.TDS2015F.VOC,Étude sur l'alimentation totale 2015F COV,,Santé Canada
Fromage fondu,TDS2015F-AA11-VOC,"AA11 Cheese, processed/Fromage fondu",Fromage non affiné,Inconnu,Prêt-à-manger,Composite,Oui,2015-10-01,Surveillance,Non,Épicerie,Halifax,Nouvelle-Écosse,Canada,SC DA BIPC DRA Produits chimiques dans les emballages alimentaires,2017-09-30,=,4.21,ng/g,Toluène,Composés organiques volatils (COV) ,,,0.25,Tel que consommé,Laboratoire utilisant uniquement l'assurance de la qualité et des normes de référence lors de l'échantillonnage et l'analyse,,Analyse des COV par microextraction en phase solide dans l'espace vide et GC-MS,,Chromatographe en phase gazeuse spectromètre (GC ) - spectromètre de masse (SM),MDL varied on sample to sample basis,BCS.TDS2015F.VOC,Étude sur l'alimentation totale 2015F COV,,Santé Canada
Fromage fondu,TDS2015F-AA11-VOC,"AA11 Cheese, processed/Fromage fondu",Fromage non affiné,Inconnu,Prêt-à-manger,Composite,Oui,2015-10-01,Surveillance,Non,Épicerie,Halifax,Nouvelle-Écosse,Canada,SC DA BIPC DRA Produits chimiques dans les emballages alimentaires,2017-09-30,=,0.35,ng/g,Ethylbenzène,Composés organiques volatils (COV) ,,,0.28,Tel que consommé,Laboratoire utilisant uniquement l'assurance de la qualité et des normes de référence lors de l'échantillonnage et l'analyse,,Analyse des COV par microextraction en phase solide dans l'espace vide et GC-MS,,Chromatographe en phase gazeuse spectromètre (GC ) - spectromètre de masse (SM),MDL varied on sample to sample basis,BCS.TDS2015F.VOC,Étude sur l'alimentation totale 2015F COV,,Santé Canada
"Fromage, ferme",TDS2015F-AA09-VOC,AA09 Cheese (cheddar and mozzerella)/Fromage (cheddar et mozzarella),Fromage affiné,Inconnu,Prêt-à-manger,Composite,Oui,2015-10-01,Surveillance,Non,Épicerie,Halifax,Nouvelle-Écosse,Canada,SC DA BIPC DRA Produits chimiques dans les emballages alimentaires,2017-09-30,<LOD/MDL,0,ng/g,"Butylbenzène , n-",Composés organiques volatils (COV) ,,,0.6,Tel que consommé,Laboratoire utilisant uniquement l'assurance de la qualité et des normes de référence lors de l'échantillonnage et l'analyse,,Analyse des COV par microextraction en phase solide dans l'espace vide et GC-MS,,Chromatographe en phase gazeuse spectromètre (GC ) - spectromètre de masse (SM),MDL varied on sample to sample basis,BCS.TDS2015F.VOC,Étude sur l'alimentation totale 2015F COV,,Santé Canada
"Fromage, ferme",TDS2015F-AA09-VOC,AA09 Cheese (cheddar and mozzerella)/Fromage (cheddar et mozzarella),Fromage affiné,Inconnu,Prêt-à-manger,Composite,Oui,2015-10-01,Surveillance,Non,Épicerie,Halifax,Nouvelle-Écosse,Canada,SC DA BIPC DRA Produits chimiques dans les emballages alimentaires,2017-09-30,<LOD/MDL,0,ng/g,"Dichlorobenzène ,  p-",Composés organiques volatils (COV) ,,,1.36,Tel que consommé,Laboratoire utilisant uniquement l'assurance de la qualité et des normes de référence lors de l'échantillonnage et l'analyse,,Analyse des COV par microextraction en phase solide dans l'espace vide et GC-MS,,Chromatographe en phase gazeuse spectromètre (GC ) - spectromètre de masse (SM),MDL varied on sample to sample basis,BCS.TDS2015F.VOC,Étude sur l'alimentation totale 2015F COV,,Santé Canada
"Fromage, ferme",TDS2015F-AA09-VOC,AA09 Cheese (cheddar and mozzerella)/Fromage (cheddar et mozzarella),Fromage affiné,Inconnu,Prêt-à-manger,Composite,Oui,2015-10-01,Surveillance,Non,Épicerie,Halifax,Nouvelle-Écosse,Canada,SC DA BIPC DRA Produits chimiques dans les emballages alimentaires,2017-09-30,<LOD/MDL,0,ng/g,Le trichloroéthylène,Composés organiques volatils (COV) ,,,1.18,Tel que consommé,Laboratoire utilisant uniquement l'assurance de la qualité et des normes de référence lors de l'échantillonnage et l'analyse,,Analyse des COV par microextraction en phase solide dans l'espace vide et GC-MS,,Chromatographe en phase gazeuse spectromètre (GC ) - spectromètre de masse (SM),MDL varied on sample to sample basis,BCS.TDS2015F.VOC,Étude sur l'alimentation totale 2015F COV,,Santé Canada
"Fromage, ferme",TDS2015F-AA09-VOC,AA09 Cheese (cheddar and mozzerella)/Fromage (cheddar et mozzarella),Fromage affiné,Inconnu,Prêt-à-manger,Composite,Oui,2015-10-01,Surveillance,Non,Épicerie,Halifax,Nouvelle-Écosse,Canada,SC DA BIPC DRA Produits chimiques dans les emballages alimentaires,2017-09-30,<LOD/MDL,0,ng/g,Naphtalène,Composés organiques volatils (COV) ,,,7.51,Tel que consommé,Laboratoire utilisant uniquement l'assurance de la qualité et des normes de référence lors de l'échantillonnage et l'analyse,,Analyse des COV par microextraction en phase solide dans l'espace vide et GC-MS,,Chromatographe en phase gazeuse spectromètre (GC ) - spectromètre de masse (SM),MDL varied on sample to sample basis,BCS.TDS2015F.VOC,Étude sur l'alimentation totale 2015F COV,,Santé Canada
