Nom de l'aliment,Code de l'échantillon,Description du produit,Groupe d'aliment,Pays d'origine,Utilisation prévue,Type d'échantillon,Sous-échantillon,Date de l'échantillonnage,Raison de l'échantillonnage,Code d'indication de maladie humaine,Type de Point d'échantillonnage,Nom de la ville du Point d'échantillonnage,Province du Point d'échantillonnage,Pays du Point d'échantillonnage,Nom du laboratoire,Date de la fin de l'analyse,Opérateur des résultats quantitatifs,Valeur du résultat,Unités de mesure,Nom de l'analyte,Groupe de l'analyte,Limite de détection,Limite de quantification,Limite de détection de la méthode,Récupération (%),Base de résultat,Assurance de la qualité,Commentaires sur le résultat,Nom de la méthode d'essai,Code de la méthode d'essai,Instrumentation,Commentaires sur la méthode,Code du projet,Nom du projet,Description du projet,Organisation
"Boisson à base de soja, enrichie",TDS2013-KK07-DEHA & Phthalates,"KK07 Soy beverage, fortified/Boisson au soya enrichie",Boissons à base de fèves de soja et yogourt de soja,Inconnu,Prêt-à-manger,Composite,Oui,2013-09-15,Surveillance,Non,Épicerie,Montréal,Québec,Canada,SC DA BIPC DRA Produits chimiques dans les emballages alimentaires,2015-03-11,<LOD/MDL,0,ng/g,Phtalate de diéthyle,Phtalates ,,,18.2,,Tel que consommé,Laboratoire utilisant uniquement l'assurance de la qualité et des normes de référence lors de l'échantillonnage et l'analyse,,Analyse GC-MS du phthalates dans les aliments,,Chromatographe en phase gazeuse spectromètre (GC ) - spectromètre de masse (SM),,BCS.TDS2013.DEHA.Phthalates,Étude sur l'alimentation totale 2013 DEHA & Phthalates,,Santé Canada
Boissons gazeuses,TDS2013-KK05-DEHA & Phthalates,"KK05 Soft drinks, canned (Cola and lemon-lime (reg and diet))/Boissons gazeuses en canette (cola et citron-lime (ordinaire et diète))",Boissons ou eau pétillantes aromatisées ,Inconnu,Prêt-à-manger,Composite,Oui,2013-09-15,Surveillance,Non,Épicerie,Montréal,Québec,Canada,SC DA BIPC DRA Produits chimiques dans les emballages alimentaires,2015-03-11,<LOD/MDL,0,ng/g,Bis ( 2-méthoxyéthyle ) phthalate,Phtalates ,,,69.88,,Tel que consommé,Laboratoire utilisant uniquement l'assurance de la qualité et des normes de référence lors de l'échantillonnage et l'analyse,,Analyse GC-MS du phthalates dans les aliments,,Chromatographe en phase gazeuse spectromètre (GC ) - spectromètre de masse (SM),,BCS.TDS2013.DEHA.Phthalates,Étude sur l'alimentation totale 2013 DEHA & Phthalates,,Santé Canada
Boissons gazeuses,TDS2013-KK05-DEHA & Phthalates,"KK05 Soft drinks, canned (Cola and lemon-lime (reg and diet))/Boissons gazeuses en canette (cola et citron-lime (ordinaire et diète))",Boissons ou eau pétillantes aromatisées ,Inconnu,Prêt-à-manger,Composite,Oui,2013-09-15,Surveillance,Non,Épicerie,Montréal,Québec,Canada,SC DA BIPC DRA Produits chimiques dans les emballages alimentaires,2015-03-11,<LOD/MDL,0,ng/g,Bis ( 2-n- butoxyéthyle ) phthalate,Phtalates ,,,10.5,,Tel que consommé,Laboratoire utilisant uniquement l'assurance de la qualité et des normes de référence lors de l'échantillonnage et l'analyse,,Analyse GC-MS du phthalates dans les aliments,,Chromatographe en phase gazeuse spectromètre (GC ) - spectromètre de masse (SM),,BCS.TDS2013.DEHA.Phthalates,Étude sur l'alimentation totale 2013 DEHA & Phthalates,,Santé Canada
Boissons gazeuses,TDS2013-KK05-DEHA & Phthalates,"KK05 Soft drinks, canned (Cola and lemon-lime (reg and diet))/Boissons gazeuses en canette (cola et citron-lime (ordinaire et diète))",Boissons ou eau pétillantes aromatisées ,Inconnu,Prêt-à-manger,Composite,Oui,2013-09-15,Surveillance,Non,Épicerie,Montréal,Québec,Canada,SC DA BIPC DRA Produits chimiques dans les emballages alimentaires,2015-03-11,<LOD/MDL,0,ng/g,Bis (2- éthoxyéthyle ) phthalate,Phtalates ,,,11.21,,Tel que consommé,Laboratoire utilisant uniquement l'assurance de la qualité et des normes de référence lors de l'échantillonnage et l'analyse,,Analyse GC-MS du phthalates dans les aliments,,Chromatographe en phase gazeuse spectromètre (GC ) - spectromètre de masse (SM),,BCS.TDS2013.DEHA.Phthalates,Étude sur l'alimentation totale 2013 DEHA & Phthalates,,Santé Canada
Boissons gazeuses,TDS2013-KK05-DEHA & Phthalates,"KK05 Soft drinks, canned (Cola and lemon-lime (reg and diet))/Boissons gazeuses en canette (cola et citron-lime (ordinaire et diète))",Boissons ou eau pétillantes aromatisées ,Inconnu,Prêt-à-manger,Composite,Oui,2013-09-15,Surveillance,Non,Épicerie,Montréal,Québec,Canada,SC DA BIPC DRA Produits chimiques dans les emballages alimentaires,2015-03-11,=,4.55,ng/g,Butylbenzylphtalate,Phtalates ,,,3.59,,Tel que consommé,Laboratoire utilisant uniquement l'assurance de la qualité et des normes de référence lors de l'échantillonnage et l'analyse,,Analyse GC-MS du phthalates dans les aliments,,Chromatographe en phase gazeuse spectromètre (GC ) - spectromètre de masse (SM),,BCS.TDS2013.DEHA.Phthalates,Étude sur l'alimentation totale 2013 DEHA & Phthalates,,Santé Canada
Boissons gazeuses,TDS2013-KK05-DEHA & Phthalates,"KK05 Soft drinks, canned (Cola and lemon-lime (reg and diet))/Boissons gazeuses en canette (cola et citron-lime (ordinaire et diète))",Boissons ou eau pétillantes aromatisées ,Inconnu,Prêt-à-manger,Composite,Oui,2013-09-15,Surveillance,Non,Épicerie,Montréal,Québec,Canada,SC DA BIPC DRA Produits chimiques dans les emballages alimentaires,2015-03-11,<LOD/MDL,0,ng/g,Di -n- octyle phtalate,Phtalates ,,,2.15,,Tel que consommé,Laboratoire utilisant uniquement l'assurance de la qualité et des normes de référence lors de l'échantillonnage et l'analyse,,Analyse GC-MS du phthalates dans les aliments,,Chromatographe en phase gazeuse spectromètre (GC ) - spectromètre de masse (SM),,BCS.TDS2013.DEHA.Phthalates,Étude sur l'alimentation totale 2013 DEHA & Phthalates,,Santé Canada
Boissons gazeuses,TDS2013-KK05-DEHA & Phthalates,"KK05 Soft drinks, canned (Cola and lemon-lime (reg and diet))/Boissons gazeuses en canette (cola et citron-lime (ordinaire et diète))",Boissons ou eau pétillantes aromatisées ,Inconnu,Prêt-à-manger,Composite,Oui,2013-09-15,Surveillance,Non,Épicerie,Montréal,Québec,Canada,SC DA BIPC DRA Produits chimiques dans les emballages alimentaires,2015-03-11,<LOD/MDL,0,ng/g,Di-allyl phtalate,Phtalates ,,,4.71,,Tel que consommé,Laboratoire utilisant uniquement l'assurance de la qualité et des normes de référence lors de l'échantillonnage et l'analyse,,Analyse GC-MS du phthalates dans les aliments,,Chromatographe en phase gazeuse spectromètre (GC ) - spectromètre de masse (SM),,BCS.TDS2013.DEHA.Phthalates,Étude sur l'alimentation totale 2013 DEHA & Phthalates,,Santé Canada
Boissons gazeuses,TDS2013-KK05-DEHA & Phthalates,"KK05 Soft drinks, canned (Cola and lemon-lime (reg and diet))/Boissons gazeuses en canette (cola et citron-lime (ordinaire et diète))",Boissons ou eau pétillantes aromatisées ,Inconnu,Prêt-à-manger,Composite,Oui,2013-09-15,Surveillance,Non,Épicerie,Montréal,Québec,Canada,SC DA BIPC DRA Produits chimiques dans les emballages alimentaires,2015-03-11,<LOD/MDL,0,ng/g,Le bis (4 -méthyl-2 -pentyle ) phtalate,Phtalates ,,,5.69,,Tel que consommé,Laboratoire utilisant uniquement l'assurance de la qualité et des normes de référence lors de l'échantillonnage et l'analyse,,Analyse GC-MS du phthalates dans les aliments,,Chromatographe en phase gazeuse spectromètre (GC ) - spectromètre de masse (SM),,BCS.TDS2013.DEHA.Phthalates,Étude sur l'alimentation totale 2013 DEHA & Phthalates,,Santé Canada
Boissons gazeuses,TDS2013-KK05-DEHA & Phthalates,"KK05 Soft drinks, canned (Cola and lemon-lime (reg and diet))/Boissons gazeuses en canette (cola et citron-lime (ordinaire et diète))",Boissons ou eau pétillantes aromatisées ,Inconnu,Prêt-à-manger,Composite,Oui,2013-09-15,Surveillance,Non,Épicerie,Montréal,Québec,Canada,SC DA BIPC DRA Produits chimiques dans les emballages alimentaires,2015-03-11,<LOD/MDL,0,ng/g,Di-(2-ethylhexyl) adipate (DEHA),Phtalates ,,,2.26,,Tel que consommé,Laboratoire utilisant uniquement l'assurance de la qualité et des normes de référence lors de l'échantillonnage et l'analyse,,Analyse GC-MS du phthalates dans les aliments,,Chromatographe en phase gazeuse spectromètre (GC ) - spectromètre de masse (SM),,BCS.TDS2013.DEHA.Phthalates,Étude sur l'alimentation totale 2013 DEHA & Phthalates,,Santé Canada
Boissons gazeuses,TDS2013-KK05-DEHA & Phthalates,"KK05 Soft drinks, canned (Cola and lemon-lime (reg and diet))/Boissons gazeuses en canette (cola et citron-lime (ordinaire et diète))",Boissons ou eau pétillantes aromatisées ,Inconnu,Prêt-à-manger,Composite,Oui,2013-09-15,Surveillance,Non,Épicerie,Montréal,Québec,Canada,SC DA BIPC DRA Produits chimiques dans les emballages alimentaires,2015-03-11,=,14.4,ng/g,Di-(2-ethylhexyl) phthalate (DEHP),Phtalates ,,,14.02,,Tel que consommé,Laboratoire utilisant uniquement l'assurance de la qualité et des normes de référence lors de l'échantillonnage et l'analyse,,Analyse GC-MS du phthalates dans les aliments,,Chromatographe en phase gazeuse spectromètre (GC ) - spectromètre de masse (SM),,BCS.TDS2013.DEHA.Phthalates,Étude sur l'alimentation totale 2013 DEHA & Phthalates,,Santé Canada
Boissons gazeuses,TDS2013-KK05-DEHA & Phthalates,"KK05 Soft drinks, canned (Cola and lemon-lime (reg and diet))/Boissons gazeuses en canette (cola et citron-lime (ordinaire et diète))",Boissons ou eau pétillantes aromatisées ,Inconnu,Prêt-à-manger,Composite,Oui,2013-09-15,Surveillance,Non,Épicerie,Montréal,Québec,Canada,SC DA BIPC DRA Produits chimiques dans les emballages alimentaires,2015-03-11,<LOD/MDL,0,ng/g,Dibenzyle phtalate,Phtalates ,,,19.01,,Tel que consommé,Laboratoire utilisant uniquement l'assurance de la qualité et des normes de référence lors de l'échantillonnage et l'analyse,,Analyse GC-MS du phthalates dans les aliments,,Chromatographe en phase gazeuse spectromètre (GC ) - spectromètre de masse (SM),,BCS.TDS2013.DEHA.Phthalates,Étude sur l'alimentation totale 2013 DEHA & Phthalates,,Santé Canada
Boissons gazeuses,TDS2013-KK05-DEHA & Phthalates,"KK05 Soft drinks, canned (Cola and lemon-lime (reg and diet))/Boissons gazeuses en canette (cola et citron-lime (ordinaire et diète))",Boissons ou eau pétillantes aromatisées ,Inconnu,Prêt-à-manger,Composite,Oui,2013-09-15,Surveillance,Non,Épicerie,Montréal,Québec,Canada,SC DA BIPC DRA Produits chimiques dans les emballages alimentaires,2015-03-11,<LOD/MDL,0,ng/g,Dicyclohexyl phtalate,Phtalates ,,,1.09,,Tel que consommé,Laboratoire utilisant uniquement l'assurance de la qualité et des normes de référence lors de l'échantillonnage et l'analyse,,Analyse GC-MS du phthalates dans les aliments,,Chromatographe en phase gazeuse spectromètre (GC ) - spectromètre de masse (SM),,BCS.TDS2013.DEHA.Phthalates,Étude sur l'alimentation totale 2013 DEHA & Phthalates,,Santé Canada
Boissons gazeuses,TDS2013-KK05-DEHA & Phthalates,"KK05 Soft drinks, canned (Cola and lemon-lime (reg and diet))/Boissons gazeuses en canette (cola et citron-lime (ordinaire et diète))",Boissons ou eau pétillantes aromatisées ,Inconnu,Prêt-à-manger,Composite,Oui,2013-09-15,Surveillance,Non,Épicerie,Montréal,Québec,Canada,SC DA BIPC DRA Produits chimiques dans les emballages alimentaires,2015-03-11,<LOD/MDL,0,ng/g,Didécyl phtalate,Phtalates ,,,7.61,,Tel que consommé,Laboratoire utilisant uniquement l'assurance de la qualité et des normes de référence lors de l'échantillonnage et l'analyse,,Analyse GC-MS du phthalates dans les aliments,,Chromatographe en phase gazeuse spectromètre (GC ) - spectromètre de masse (SM),,BCS.TDS2013.DEHA.Phthalates,Étude sur l'alimentation totale 2013 DEHA & Phthalates,,Santé Canada
Boissons gazeuses,TDS2013-KK05-DEHA & Phthalates,"KK05 Soft drinks, canned (Cola and lemon-lime (reg and diet))/Boissons gazeuses en canette (cola et citron-lime (ordinaire et diète))",Boissons ou eau pétillantes aromatisées ,Inconnu,Prêt-à-manger,Composite,Oui,2013-09-15,Surveillance,Non,Épicerie,Montréal,Québec,Canada,SC DA BIPC DRA Produits chimiques dans les emballages alimentaires,2015-03-11,<LOD/MDL,0,ng/g,Dihexyl phtalate,Phtalates ,,,1.28,,Tel que consommé,Laboratoire utilisant uniquement l'assurance de la qualité et des normes de référence lors de l'échantillonnage et l'analyse,,Analyse GC-MS du phthalates dans les aliments,,Chromatographe en phase gazeuse spectromètre (GC ) - spectromètre de masse (SM),,BCS.TDS2013.DEHA.Phthalates,Étude sur l'alimentation totale 2013 DEHA & Phthalates,,Santé Canada
Boissons gazeuses,TDS2013-KK05-DEHA & Phthalates,"KK05 Soft drinks, canned (Cola and lemon-lime (reg and diet))/Boissons gazeuses en canette (cola et citron-lime (ordinaire et diète))",Boissons ou eau pétillantes aromatisées ,Inconnu,Prêt-à-manger,Composite,Oui,2013-09-15,Surveillance,Non,Épicerie,Montréal,Québec,Canada,SC DA BIPC DRA Produits chimiques dans les emballages alimentaires,2015-03-11,<LOD/MDL,0,ng/g,Dinonyle phtalate,Phtalates ,,,4.28,,Tel que consommé,Laboratoire utilisant uniquement l'assurance de la qualité et des normes de référence lors de l'échantillonnage et l'analyse,,Analyse GC-MS du phthalates dans les aliments,,Chromatographe en phase gazeuse spectromètre (GC ) - spectromètre de masse (SM),,BCS.TDS2013.DEHA.Phthalates,Étude sur l'alimentation totale 2013 DEHA & Phthalates,,Santé Canada
Boissons gazeuses,TDS2013-KK05-DEHA & Phthalates,"KK05 Soft drinks, canned (Cola and lemon-lime (reg and diet))/Boissons gazeuses en canette (cola et citron-lime (ordinaire et diète))",Boissons ou eau pétillantes aromatisées ,Inconnu,Prêt-à-manger,Composite,Oui,2013-09-15,Surveillance,Non,Épicerie,Montréal,Québec,Canada,SC DA BIPC DRA Produits chimiques dans les emballages alimentaires,2015-03-11,<LOD/MDL,0,ng/g,Dipentyle phtalate,Phtalates ,,,0.81,,Tel que consommé,Laboratoire utilisant uniquement l'assurance de la qualité et des normes de référence lors de l'échantillonnage et l'analyse,,Analyse GC-MS du phthalates dans les aliments,,Chromatographe en phase gazeuse spectromètre (GC ) - spectromètre de masse (SM),,BCS.TDS2013.DEHA.Phthalates,Étude sur l'alimentation totale 2013 DEHA & Phthalates,,Santé Canada
Boissons gazeuses,TDS2013-KK05-DEHA & Phthalates,"KK05 Soft drinks, canned (Cola and lemon-lime (reg and diet))/Boissons gazeuses en canette (cola et citron-lime (ordinaire et diète))",Boissons ou eau pétillantes aromatisées ,Inconnu,Prêt-à-manger,Composite,Oui,2013-09-15,Surveillance,Non,Épicerie,Montréal,Québec,Canada,SC DA BIPC DRA Produits chimiques dans les emballages alimentaires,2015-03-11,<LOD/MDL,0,ng/g,Dipropyle phtalate,Phtalates ,,,0.25,,Tel que consommé,Laboratoire utilisant uniquement l'assurance de la qualité et des normes de référence lors de l'échantillonnage et l'analyse,,Analyse GC-MS du phthalates dans les aliments,,Chromatographe en phase gazeuse spectromètre (GC ) - spectromètre de masse (SM),,BCS.TDS2013.DEHA.Phthalates,Étude sur l'alimentation totale 2013 DEHA & Phthalates,,Santé Canada
Boissons gazeuses,TDS2013-KK05-DEHA & Phthalates,"KK05 Soft drinks, canned (Cola and lemon-lime (reg and diet))/Boissons gazeuses en canette (cola et citron-lime (ordinaire et diète))",Boissons ou eau pétillantes aromatisées ,Inconnu,Prêt-à-manger,Composite,Oui,2013-09-15,Surveillance,Non,Épicerie,Montréal,Québec,Canada,SC DA BIPC DRA Produits chimiques dans les emballages alimentaires,2015-03-11,<LOD/MDL,0,ng/g,Diundécyl phtalate,Phtalates ,,,7.98,,Tel que consommé,Laboratoire utilisant uniquement l'assurance de la qualité et des normes de référence lors de l'échantillonnage et l'analyse,,Analyse GC-MS du phthalates dans les aliments,,Chromatographe en phase gazeuse spectromètre (GC ) - spectromètre de masse (SM),,BCS.TDS2013.DEHA.Phthalates,Étude sur l'alimentation totale 2013 DEHA & Phthalates,,Santé Canada
Boissons gazeuses,TDS2013-KK05-DEHA & Phthalates,"KK05 Soft drinks, canned (Cola and lemon-lime (reg and diet))/Boissons gazeuses en canette (cola et citron-lime (ordinaire et diète))",Boissons ou eau pétillantes aromatisées ,Inconnu,Prêt-à-manger,Composite,Oui,2013-09-15,Surveillance,Non,Épicerie,Montréal,Québec,Canada,SC DA BIPC DRA Produits chimiques dans les emballages alimentaires,2015-03-11,=,6.42,ng/g,Phtalate de di -n- butyle,Phtalates ,,,5.65,,Tel que consommé,Laboratoire utilisant uniquement l'assurance de la qualité et des normes de référence lors de l'échantillonnage et l'analyse,,Analyse GC-MS du phthalates dans les aliments,,Chromatographe en phase gazeuse spectromètre (GC ) - spectromètre de masse (SM),,BCS.TDS2013.DEHA.Phthalates,Étude sur l'alimentation totale 2013 DEHA & Phthalates,,Santé Canada
Boissons gazeuses,TDS2013-KK05-DEHA & Phthalates,"KK05 Soft drinks, canned (Cola and lemon-lime (reg and diet))/Boissons gazeuses en canette (cola et citron-lime (ordinaire et diète))",Boissons ou eau pétillantes aromatisées ,Inconnu,Prêt-à-manger,Composite,Oui,2013-09-15,Surveillance,Non,Épicerie,Montréal,Québec,Canada,SC DA BIPC DRA Produits chimiques dans les emballages alimentaires,2015-03-11,<LOD/MDL,0,ng/g,Phtalate de diisobutyle,Phtalates ,,,6.22,,Tel que consommé,Laboratoire utilisant uniquement l'assurance de la qualité et des normes de référence lors de l'échantillonnage et l'analyse,,Analyse GC-MS du phthalates dans les aliments,,Chromatographe en phase gazeuse spectromètre (GC ) - spectromètre de masse (SM),,BCS.TDS2013.DEHA.Phthalates,Étude sur l'alimentation totale 2013 DEHA & Phthalates,,Santé Canada
Boissons gazeuses,TDS2013-KK05-DEHA & Phthalates,"KK05 Soft drinks, canned (Cola and lemon-lime (reg and diet))/Boissons gazeuses en canette (cola et citron-lime (ordinaire et diète))",Boissons ou eau pétillantes aromatisées ,Inconnu,Prêt-à-manger,Composite,Oui,2013-09-15,Surveillance,Non,Épicerie,Montréal,Québec,Canada,SC DA BIPC DRA Produits chimiques dans les emballages alimentaires,2015-03-11,<LOD/MDL,0,ng/g,Phtalate de diméthyle,Phtalates ,,,2.64,,Tel que consommé,Laboratoire utilisant uniquement l'assurance de la qualité et des normes de référence lors de l'échantillonnage et l'analyse,,Analyse GC-MS du phthalates dans les aliments,,Chromatographe en phase gazeuse spectromètre (GC ) - spectromètre de masse (SM),,BCS.TDS2013.DEHA.Phthalates,Étude sur l'alimentation totale 2013 DEHA & Phthalates,,Santé Canada
Boissons gazeuses,TDS2013-KK05-DEHA & Phthalates,"KK05 Soft drinks, canned (Cola and lemon-lime (reg and diet))/Boissons gazeuses en canette (cola et citron-lime (ordinaire et diète))",Boissons ou eau pétillantes aromatisées ,Inconnu,Prêt-à-manger,Composite,Oui,2013-09-15,Surveillance,Non,Épicerie,Montréal,Québec,Canada,SC DA BIPC DRA Produits chimiques dans les emballages alimentaires,2015-03-11,<LOD/MDL,0,ng/g,Phtalate de diéthyle,Phtalates ,,,9.84,,Tel que consommé,Laboratoire utilisant uniquement l'assurance de la qualité et des normes de référence lors de l'échantillonnage et l'analyse,,Analyse GC-MS du phthalates dans les aliments,,Chromatographe en phase gazeuse spectromètre (GC ) - spectromètre de masse (SM),,BCS.TDS2013.DEHA.Phthalates,Étude sur l'alimentation totale 2013 DEHA & Phthalates,,Santé Canada
